col1,rain,col3,date,year,month,day,doy
"Mar 7, 2001",27.052,2001,2001-03-07,2001,3,7,66
"Mar 8, 2001",0,2001,2001-03-08,2001,3,8,67
"Mar 9, 2001",0,2001,2001-03-09,2001,3,9,68
"Mar 10, 2001",0,2001,2001-03-10,2001,3,10,69
"Mar 11, 2001",0,2001,2001-03-11,2001,3,11,70
"Mar 12, 2001",0,2001,2001-03-12,2001,3,12,71
"Mar 13, 2001",9.351,2001,2001-03-13,2001,3,13,72
"Mar 14, 2001",0,2001,2001-03-14,2001,3,14,73
"Mar 15, 2001",6.234,2001,2001-03-15,2001,3,15,74
"Mar 16, 2001",0,2001,2001-03-16,2001,3,16,75
"Mar 17, 2001",0,2001,2001-03-17,2001,3,17,76
"Mar 18, 2001",0,2001,2001-03-18,2001,3,18,77
"Mar 19, 2001",0,2001,2001-03-19,2001,3,19,78
"Mar 20, 2001",0,2001,2001-03-20,2001,3,20,79
"Mar 21, 2001",30.209,2001,2001-03-21,2001,3,21,80
"Mar 22, 2001",12.083,2001,2001-03-22,2001,3,22,81
"Mar 23, 2001",0,2001,2001-03-23,2001,3,23,82
"Mar 24, 2001",0,2001,2001-03-24,2001,3,24,83
"Mar 25, 2001",0,2001,2001-03-25,2001,3,25,84
"Mar 26, 2001",0,2001,2001-03-26,2001,3,26,85
"Mar 27, 2001",0,2001,2001-03-27,2001,3,27,86
"Mar 28, 2001",0,2001,2001-03-28,2001,3,28,87
"Mar 29, 2001",5.64,2001,2001-03-29,2001,3,29,88
"Mar 30, 2001",33.839,2001,2001-03-30,2001,3,30,89
"Mar 31, 2001",0,2001,2001-03-31,2001,3,31,90
"Apr 1, 2001",0,2001,2001-04-01,2001,4,1,91
"Apr 2, 2001",0,2001,2001-04-02,2001,4,2,92
"Apr 3, 2001",0,2001,2001-04-03,2001,4,3,93
"Apr 4, 2001",0,2001,2001-04-04,2001,4,4,94
"Apr 5, 2001",0,2001,2001-04-05,2001,4,5,95
"Apr 6, 2001",3.613,2001,2001-04-06,2001,4,6,96
"Apr 7, 2001",0,2001,2001-04-07,2001,4,7,97
"Apr 8, 2001",3.613,2001,2001-04-08,2001,4,8,98
"Apr 9, 2001",3.613,2001,2001-04-09,2001,4,9,99
"Apr 10, 2001",3.613,2001,2001-04-10,2001,4,10,100
"Apr 11, 2001",3.393,2001,2001-04-11,2001,4,11,101
"Apr 12, 2001",1.696,2001,2001-04-12,2001,4,12,102
"Apr 13, 2001",0,2001,2001-04-13,2001,4,13,103
"Apr 14, 2001",0,2001,2001-04-14,2001,4,14,104
"Apr 15, 2001",1.696,2001,2001-04-15,2001,4,15,105
"Apr 16, 2001",1.724,2001,2001-04-16,2001,4,16,106
"Apr 17, 2001",0,2001,2001-04-17,2001,4,17,107
"Apr 18, 2001",0,2001,2001-04-18,2001,4,18,108
"Apr 19, 2001",0,2001,2001-04-19,2001,4,19,109
"Apr 20, 2001",3.449,2001,2001-04-20,2001,4,20,110
"Apr 21, 2001",4.118,2001,2001-04-21,2001,4,21,111
"Apr 22, 2001",0,2001,2001-04-22,2001,4,22,112
"Apr 23, 2001",0,2001,2001-04-23,2001,4,23,113
"Apr 24, 2001",4.118,2001,2001-04-24,2001,4,24,114
"Apr 25, 2001",0,2001,2001-04-25,2001,4,25,115
"Apr 26, 2001",0,2001,2001-04-26,2001,4,26,116
"Apr 27, 2001",0,2001,2001-04-27,2001,4,27,117
"Apr 28, 2001",0,2001,2001-04-28,2001,4,28,118
"Apr 29, 2001",0,2001,2001-04-29,2001,4,29,119
"Apr 30, 2001",0,2001,2001-04-30,2001,4,30,120
"May 1, 2001",0,2001,2001-05-01,2001,5,1,121
"May 2, 2001",0,2001,2001-05-02,2001,5,2,122
"May 3, 2001",0,2001,2001-05-03,2001,5,3,123
"May 4, 2001",0,2001,2001-05-04,2001,5,4,124
"May 5, 2001",0,2001,2001-05-05,2001,5,5,125
"May 6, 2001",0,2001,2001-05-06,2001,5,6,126
"May 7, 2001",0,2001,2001-05-07,2001,5,7,127
"May 8, 2001",0,2001,2001-05-08,2001,5,8,128
"May 9, 2001",0,2001,2001-05-09,2001,5,9,129
"May 10, 2001",0,2001,2001-05-10,2001,5,10,130
"May 11, 2001",0,2001,2001-05-11,2001,5,11,131
"May 12, 2001",0,2001,2001-05-12,2001,5,12,132
"May 13, 2001",0,2001,2001-05-13,2001,5,13,133
"May 14, 2001",0,2001,2001-05-14,2001,5,14,134
"May 15, 2001",0,2001,2001-05-15,2001,5,15,135
"May 16, 2001",0,2001,2001-05-16,2001,5,16,136
"May 17, 2001",0,2001,2001-05-17,2001,5,17,137
"May 18, 2001",7.402,2001,2001-05-18,2001,5,18,138
"May 19, 2001",3.701,2001,2001-05-19,2001,5,19,139
"May 20, 2001",0,2001,2001-05-20,2001,5,20,140
"May 21, 2001",13.913,2001,2001-05-21,2001,5,21,141
"May 22, 2001",0,2001,2001-05-22,2001,5,22,142
"May 23, 2001",13.913,2001,2001-05-23,2001,5,23,143
"May 24, 2001",0,2001,2001-05-24,2001,5,24,144
"May 25, 2001",0,2001,2001-05-25,2001,5,25,145
"May 26, 2001",24.533,2001,2001-05-26,2001,5,26,146
"May 27, 2001",4.907,2001,2001-05-27,2001,5,27,147
"May 28, 2001",0,2001,2001-05-28,2001,5,28,148
"May 29, 2001",0,2001,2001-05-29,2001,5,29,149
"May 30, 2001",0,2001,2001-05-30,2001,5,30,150
"May 31, 2001",0,2001,2001-05-31,2001,5,31,151
"Jun 1, 2001",0,2001,2001-06-01,2001,6,1,152
"Jun 2, 2001",0,2001,2001-06-02,2001,6,2,153
"Jun 3, 2001",23.516,2001,2001-06-03,2001,6,3,154
"Jun 4, 2001",0,2001,2001-06-04,2001,6,4,155
"Jun 5, 2001",0,2001,2001-06-05,2001,6,5,156
"Jun 6, 2001",0,2001,2001-06-06,2001,6,6,157
"Jun 7, 2001",0,2001,2001-06-07,2001,6,7,158
"Jun 8, 2001",0,2001,2001-06-08,2001,6,8,159
"Jun 9, 2001",0,2001,2001-06-09,2001,6,9,160
"Jun 10, 2001",0,2001,2001-06-10,2001,6,10,161
"Jun 11, 2001",12.484,2001,2001-06-11,2001,6,11,162
"Jun 12, 2001",0,2001,2001-06-12,2001,6,12,163
"Jun 13, 2001",0,2001,2001-06-13,2001,6,13,164
"Jun 14, 2001",0,2001,2001-06-14,2001,6,14,165
"Jun 15, 2001",0,2001,2001-06-15,2001,6,15,166
"Jun 16, 2001",22.429,2001,2001-06-16,2001,6,16,167
"Jun 17, 2001",0,2001,2001-06-17,2001,6,17,168
"Jun 18, 2001",0,2001,2001-06-18,2001,6,18,169
"Jun 19, 2001",0,2001,2001-06-19,2001,6,19,170
"Jun 20, 2001",0,2001,2001-06-20,2001,6,20,171
"Jun 21, 2001",27.823,2001,2001-06-21,2001,6,21,172
"Jun 22, 2001",27.823,2001,2001-06-22,2001,6,22,173
"Jun 23, 2001",0,2001,2001-06-23,2001,6,23,174
"Jun 24, 2001",0,2001,2001-06-24,2001,6,24,175
"Jun 25, 2001",0,2001,2001-06-25,2001,6,25,176
"Jun 26, 2001",0,2001,2001-06-26,2001,6,26,177
"Jun 27, 2001",0,2001,2001-06-27,2001,6,27,178
"Jun 28, 2001",0,2001,2001-06-28,2001,6,28,179
"Jun 29, 2001",0,2001,2001-06-29,2001,6,29,180
"Jun 30, 2001",0,2001,2001-06-30,2001,6,30,181
"Jul 1, 2001",30.223,2001,2001-07-01,2001,7,1,182
"Jul 2, 2001",0,2001,2001-07-02,2001,7,2,183
"Jul 3, 2001",15.112,2001,2001-07-03,2001,7,3,184
"Jul 4, 2001",0,2001,2001-07-04,2001,7,4,185
"Jul 5, 2001",0,2001,2001-07-05,2001,7,5,186
"Jul 6, 2001",0,2001,2001-07-06,2001,7,6,187
"Jul 7, 2001",0,2001,2001-07-07,2001,7,7,188
"Jul 8, 2001",0,2001,2001-07-08,2001,7,8,189
"Jul 9, 2001",0,2001,2001-07-09,2001,7,9,190
"Jul 10, 2001",0,2001,2001-07-10,2001,7,10,191
"Jul 11, 2001",0,2001,2001-07-11,2001,7,11,192
"Jul 12, 2001",0,2001,2001-07-12,2001,7,12,193
"Jul 13, 2001",0,2001,2001-07-13,2001,7,13,194
"Jul 14, 2001",0,2001,2001-07-14,2001,7,14,195
"Jul 15, 2001",0,2001,2001-07-15,2001,7,15,196
"Jul 16, 2001",0,2001,2001-07-16,2001,7,16,197
"Jul 17, 2001",0,2001,2001-07-17,2001,7,17,198
"Jul 18, 2001",0,2001,2001-07-18,2001,7,18,199
"Jul 19, 2001",0,2001,2001-07-19,2001,7,19,200
"Jul 20, 2001",0,2001,2001-07-20,2001,7,20,201
"Jul 21, 2001",0,2001,2001-07-21,2001,7,21,202
"Jul 22, 2001",0,2001,2001-07-22,2001,7,22,203
"Jul 23, 2001",0,2001,2001-07-23,2001,7,23,204
"Jul 24, 2001",20.272,2001,2001-07-24,2001,7,24,205
"Jul 25, 2001",0,2001,2001-07-25,2001,7,25,206
"Jul 26, 2001",0,2001,2001-07-26,2001,7,26,207
"Jul 27, 2001",0,2001,2001-07-27,2001,7,27,208
"Jul 28, 2001",0,2001,2001-07-28,2001,7,28,209
"Jul 29, 2001",0,2001,2001-07-29,2001,7,29,210
"Jul 30, 2001",0,2001,2001-07-30,2001,7,30,211
"Jul 31, 2001",0,2001,2001-07-31,2001,7,31,212
"Aug 1, 2001",0,2001,2001-08-01,2001,8,1,213
"Aug 2, 2001",0,2001,2001-08-02,2001,8,2,214
"Aug 3, 2001",0,2001,2001-08-03,2001,8,3,215
"Aug 4, 2001",0,2001,2001-08-04,2001,8,4,216
"Aug 5, 2001",0,2001,2001-08-05,2001,8,5,217
"Aug 6, 2001",0,2001,2001-08-06,2001,8,6,218
"Aug 7, 2001",0,2001,2001-08-07,2001,8,7,219
"Aug 8, 2001",0,2001,2001-08-08,2001,8,8,220
"Aug 9, 2001",0,2001,2001-08-09,2001,8,9,221
"Aug 10, 2001",0,2001,2001-08-10,2001,8,10,222
"Aug 11, 2001",0,2001,2001-08-11,2001,8,11,223
"Aug 12, 2001",0,2001,2001-08-12,2001,8,12,224
"Aug 13, 2001",0,2001,2001-08-13,2001,8,13,225
"Aug 14, 2001",0,2001,2001-08-14,2001,8,14,226
"Aug 15, 2001",0,2001,2001-08-15,2001,8,15,227
"Aug 16, 2001",0,2001,2001-08-16,2001,8,16,228
"Aug 17, 2001",39.751,2001,2001-08-17,2001,8,17,229
"Aug 18, 2001",0,2001,2001-08-18,2001,8,18,230
"Aug 19, 2001",0,2001,2001-08-19,2001,8,19,231
"Aug 20, 2001",0,2001,2001-08-20,2001,8,20,232
"Aug 21, 2001",0,2001,2001-08-21,2001,8,21,233
"Aug 22, 2001",0,2001,2001-08-22,2001,8,22,234
"Aug 23, 2001",8.989,2001,2001-08-23,2001,8,23,235
"Aug 24, 2001",0,2001,2001-08-24,2001,8,24,236
"Aug 25, 2001",0,2001,2001-08-25,2001,8,25,237
"Aug 26, 2001",0,2001,2001-08-26,2001,8,26,238
"Aug 27, 2001",9.091,2001,2001-08-27,2001,8,27,239
"Aug 28, 2001",18.183,2001,2001-08-28,2001,8,28,240
"Aug 29, 2001",0,2001,2001-08-29,2001,8,29,241
"Aug 30, 2001",0,2001,2001-08-30,2001,8,30,242
"Aug 31, 2001",9.091,2001,2001-08-31,2001,8,31,243
"Sep 1, 2001",0,2001,2001-09-01,2001,9,1,244
"Sep 2, 2001",0,2001,2001-09-02,2001,9,2,245
"Sep 3, 2001",0,2001,2001-09-03,2001,9,3,246
"Sep 4, 2001",0,2001,2001-09-04,2001,9,4,247
"Sep 5, 2001",0,2001,2001-09-05,2001,9,5,248
"Sep 6, 2001",0,2001,2001-09-06,2001,9,6,249
"Sep 7, 2001",0,2001,2001-09-07,2001,9,7,250
"Sep 8, 2001",0,2001,2001-09-08,2001,9,8,251
"Sep 9, 2001",0,2001,2001-09-09,2001,9,9,252
"Sep 10, 2001",0,2001,2001-09-10,2001,9,10,253
"Sep 11, 2001",0,2001,2001-09-11,2001,9,11,254
"Sep 12, 2001",0,2001,2001-09-12,2001,9,12,255
"Sep 13, 2001",0,2001,2001-09-13,2001,9,13,256
"Sep 14, 2001",23.98,2001,2001-09-14,2001,9,14,257
"Sep 15, 2001",0,2001,2001-09-15,2001,9,15,258
"Sep 16, 2001",0,2001,2001-09-16,2001,9,16,259
"Sep 17, 2001",0,2001,2001-09-17,2001,9,17,260
"Sep 18, 2001",0,2001,2001-09-18,2001,9,18,261
"Sep 19, 2001",0,2001,2001-09-19,2001,9,19,262
"Sep 20, 2001",6.867,2001,2001-09-20,2001,9,20,263
"Sep 21, 2001",0,2001,2001-09-21,2001,9,21,264
"Sep 22, 2001",0,2001,2001-09-22,2001,9,22,265
"Sep 23, 2001",0,2001,2001-09-23,2001,9,23,266
"Sep 24, 2001",21.732,2001,2001-09-24,2001,9,24,267
"Sep 25, 2001",86.928,2001,2001-09-25,2001,9,25,268
"Sep 26, 2001",0,2001,2001-09-26,2001,9,26,269
"Sep 27, 2001",0,2001,2001-09-27,2001,9,27,270
"Sep 28, 2001",0,2001,2001-09-28,2001,9,28,271
"Sep 29, 2001",0,2001,2001-09-29,2001,9,29,272
"Sep 30, 2001",0,2001,2001-09-30,2001,9,30,273
"Oct 1, 2001",0,2001,2001-10-01,2001,10,1,274
"Oct 2, 2001",0,2001,2001-10-02,2001,10,2,275
"Oct 3, 2001",0,2001,2001-10-03,2001,10,3,276
"Oct 4, 2001",0,2001,2001-10-04,2001,10,4,277
"Oct 5, 2001",0,2001,2001-10-05,2001,10,5,278
"Oct 6, 2001",8.623,2001,2001-10-06,2001,10,6,279
"Oct 7, 2001",0,2001,2001-10-07,2001,10,7,280
"Oct 8, 2001",0,2001,2001-10-08,2001,10,8,281
"Oct 9, 2001",0,2001,2001-10-09,2001,10,9,282
"Oct 10, 2001",0,2001,2001-10-10,2001,10,10,283
"Oct 11, 2001",0,2001,2001-10-11,2001,10,11,284
"Oct 12, 2001",12.795,2001,2001-10-12,2001,10,12,285
"Oct 13, 2001",0,2001,2001-10-13,2001,10,13,286
"Oct 14, 2001",0,2001,2001-10-14,2001,10,14,287
"Oct 15, 2001",0,2001,2001-10-15,2001,10,15,288
"Oct 16, 2001",0,2001,2001-10-16,2001,10,16,289
"Oct 17, 2001",0,2001,2001-10-17,2001,10,17,290
"Oct 18, 2001",0,2001,2001-10-18,2001,10,18,291
"Oct 19, 2001",9.642,2001,2001-10-19,2001,10,19,292
"Oct 20, 2001",0,2001,2001-10-20,2001,10,20,293
"Oct 21, 2001",0,2001,2001-10-21,2001,10,21,294
"Oct 22, 2001",0,2001,2001-10-22,2001,10,22,295
"Oct 23, 2001",11.252,2001,2001-10-23,2001,10,23,296
"Oct 24, 2001",11.252,2001,2001-10-24,2001,10,24,297
"Oct 25, 2001",0,2001,2001-10-25,2001,10,25,298
"Oct 26, 2001",0,2001,2001-10-26,2001,10,26,299
"Oct 27, 2001",0,2001,2001-10-27,2001,10,27,300
"Oct 28, 2001",0,2001,2001-10-28,2001,10,28,301
"Oct 29, 2001",0,2001,2001-10-29,2001,10,29,302
"Oct 30, 2001",0,2001,2001-10-30,2001,10,30,303
"Oct 31, 2001",0,2001,2001-10-31,2001,10,31,304
"Nov 1, 2001",0,2001,2001-11-01,2001,11,1,305
"Nov 2, 2001",18.056,2001,2001-11-02,2001,11,2,306
"Nov 3, 2001",0,2001,2001-11-03,2001,11,3,307
"Nov 4, 2001",0,2001,2001-11-04,2001,11,4,308
"Nov 5, 2001",0,2001,2001-11-05,2001,11,5,309
"Nov 6, 2001",0,2001,2001-11-06,2001,11,6,310
"Nov 7, 2001",0,2001,2001-11-07,2001,11,7,311
"Nov 8, 2001",0,2001,2001-11-08,2001,11,8,312
"Nov 9, 2001",0,2001,2001-11-09,2001,11,9,313
"Nov 10, 2001",0,2001,2001-11-10,2001,11,10,314
"Nov 11, 2001",0,2001,2001-11-11,2001,11,11,315
"Nov 12, 2001",0,2001,2001-11-12,2001,11,12,316
"Nov 13, 2001",0,2001,2001-11-13,2001,11,13,317
"Nov 14, 2001",0,2001,2001-11-14,2001,11,14,318
"Nov 15, 2001",0,2001,2001-11-15,2001,11,15,319
"Nov 16, 2001",0,2001,2001-11-16,2001,11,16,320
"Nov 17, 2001",0,2001,2001-11-17,2001,11,17,321
"Nov 18, 2001",0,2001,2001-11-18,2001,11,18,322
"Nov 19, 2001",0,2001,2001-11-19,2001,11,19,323
"Nov 20, 2001",0,2001,2001-11-20,2001,11,20,324
"Nov 21, 2001",0,2001,2001-11-21,2001,11,21,325
"Nov 22, 2001",0,2001,2001-11-22,2001,11,22,326
"Nov 23, 2001",0,2001,2001-11-23,2001,11,23,327
"Nov 24, 2001",0,2001,2001-11-24,2001,11,24,328
"Nov 25, 2001",7.155,2001,2001-11-25,2001,11,25,329
"Nov 26, 2001",0,2001,2001-11-26,2001,11,26,330
"Nov 27, 2001",14.338,2001,2001-11-27,2001,11,27,331
"Nov 28, 2001",7.169,2001,2001-11-28,2001,11,28,332
"Nov 29, 2001",7.169,2001,2001-11-29,2001,11,29,333
"Nov 30, 2001",7.169,2001,2001-11-30,2001,11,30,334
"Dec 1, 2001",0,2001,2001-12-01,2001,12,1,335
"Dec 2, 2001",0,2001,2001-12-02,2001,12,2,336
"Dec 3, 2001",0,2001,2001-12-03,2001,12,3,337
"Dec 4, 2001",0,2001,2001-12-04,2001,12,4,338
"Dec 5, 2001",0,2001,2001-12-05,2001,12,5,339
"Dec 6, 2001",2.477,2001,2001-12-06,2001,12,6,340
"Dec 7, 2001",0,2001,2001-12-07,2001,12,7,341
"Dec 8, 2001",7.43,2001,2001-12-08,2001,12,8,342
"Dec 9, 2001",4.953,2001,2001-12-09,2001,12,9,343
"Dec 10, 2001",0,2001,2001-12-10,2001,12,10,344
"Dec 11, 2001",0,2001,2001-12-11,2001,12,11,345
"Dec 12, 2001",0,2001,2001-12-12,2001,12,12,346
"Dec 13, 2001",0,2001,2001-12-13,2001,12,13,347
"Dec 14, 2001",12.816,2001,2001-12-14,2001,12,14,348
"Dec 15, 2001",0,2001,2001-12-15,2001,12,15,349
"Dec 16, 2001",0,2001,2001-12-16,2001,12,16,350
"Dec 17, 2001",5.385,2001,2001-12-17,2001,12,17,351
"Dec 18, 2001",16.155,2001,2001-12-18,2001,12,18,352
"Dec 19, 2001",0,2001,2001-12-19,2001,12,19,353
"Dec 20, 2001",0,2001,2001-12-20,2001,12,20,354
"Dec 21, 2001",0,2001,2001-12-21,2001,12,21,355
"Dec 22, 2001",0,2001,2001-12-22,2001,12,22,356
"Dec 23, 2001",7.242,2001,2001-12-23,2001,12,23,357
"Dec 24, 2001",0,2001,2001-12-24,2001,12,24,358
"Dec 25, 2001",0,2001,2001-12-25,2001,12,25,359
"Dec 26, 2001",0,2001,2001-12-26,2001,12,26,360
"Dec 27, 2001",0,2001,2001-12-27,2001,12,27,361
"Dec 28, 2001",0,2001,2001-12-28,2001,12,28,362
"Dec 29, 2001",0,2001,2001-12-29,2001,12,29,363
"Dec 30, 2001",0,2001,2001-12-30,2001,12,30,364
"Dec 31, 2001",0,2001,2001-12-31,2001,12,31,365
"Jan 1, 2002",0,2002,2002-01-01,2002,1,1,1
"Jan 2, 2002",0,2002,2002-01-02,2002,1,2,2
"Jan 3, 2002",0,2002,2002-01-03,2002,1,3,3
"Jan 4, 2002",0.777,2002,2002-01-04,2002,1,4,4
"Jan 5, 2002",0,2002,2002-01-05,2002,1,5,5
"Jan 6, 2002",6.626,2002,2002-01-06,2002,1,6,6
"Jan 7, 2002",2.209,2002,2002-01-07,2002,1,7,7
"Jan 8, 2002",0,2002,2002-01-08,2002,1,8,8
"Jan 9, 2002",4.417,2002,2002-01-09,2002,1,9,9
"Jan 10, 2002",0,2002,2002-01-10,2002,1,10,10
"Jan 11, 2002",3.139,2002,2002-01-11,2002,1,11,11
"Jan 12, 2002",0,2002,2002-01-12,2002,1,12,12
"Jan 13, 2002",0,2002,2002-01-13,2002,1,13,13
"Jan 14, 2002",0,2002,2002-01-14,2002,1,14,14
"Jan 15, 2002",0,2002,2002-01-15,2002,1,15,15
"Jan 16, 2002",0,2002,2002-01-16,2002,1,16,16
"Jan 17, 2002",0,2002,2002-01-17,2002,1,17,17
"Jan 18, 2002",0,2002,2002-01-18,2002,1,18,18
"Jan 19, 2002",12.024,2002,2002-01-19,2002,1,19,19
"Jan 20, 2002",0,2002,2002-01-20,2002,1,20,20
"Jan 21, 2002",1.75,2002,2002-01-21,2002,1,21,21
"Jan 22, 2002",0,2002,2002-01-22,2002,1,22,22
"Jan 23, 2002",1.75,2002,2002-01-23,2002,1,23,23
"Jan 24, 2002",5.249,2002,2002-01-24,2002,1,24,24
"Jan 25, 2002",0,2002,2002-01-25,2002,1,25,25
"Jan 26, 2002",0,2002,2002-01-26,2002,1,26,26
"Jan 27, 2002",0,2002,2002-01-27,2002,1,27,27
"Jan 28, 2002",0,2002,2002-01-28,2002,1,28,28
"Jan 29, 2002",8.751,2002,2002-01-29,2002,1,29,29
"Jan 30, 2002",0,2002,2002-01-30,2002,1,30,30
"Jan 31, 2002",0,2002,2002-01-31,2002,1,31,31
"Feb 1, 2002",10.585,2002,2002-02-01,2002,2,1,32
"Feb 2, 2002",0,2002,2002-02-02,2002,2,2,33
"Feb 3, 2002",0,2002,2002-02-03,2002,2,3,34
"Feb 4, 2002",0,2002,2002-02-04,2002,2,4,35
"Feb 5, 2002",0,2002,2002-02-05,2002,2,5,36
"Feb 6, 2002",0,2002,2002-02-06,2002,2,6,37
"Feb 7, 2002",0,2002,2002-02-07,2002,2,7,38
"Feb 8, 2002",0,2002,2002-02-08,2002,2,8,39
"Feb 9, 2002",0,2002,2002-02-09,2002,2,9,40
"Feb 10, 2002",4.468,2002,2002-02-10,2002,2,10,41
"Feb 11, 2002",0,2002,2002-02-11,2002,2,11,42
"Feb 12, 2002",11.364,2002,2002-02-12,2002,2,12,43
"Feb 13, 2002",0,2002,2002-02-13,2002,2,13,44
"Feb 14, 2002",0,2002,2002-02-14,2002,2,14,45
"Feb 15, 2002",11.364,2002,2002-02-15,2002,2,15,46
"Feb 16, 2002",0,2002,2002-02-16,2002,2,16,47
"Feb 17, 2002",0,2002,2002-02-17,2002,2,17,48
"Feb 18, 2002",0,2002,2002-02-18,2002,2,18,49
"Feb 19, 2002",1.701,2002,2002-02-19,2002,2,19,50
"Feb 20, 2002",3.401,2002,2002-02-20,2002,2,20,51
"Feb 21, 2002",0,2002,2002-02-21,2002,2,21,52
"Feb 22, 2002",0,2002,2002-02-22,2002,2,22,53
"Feb 23, 2002",0,2002,2002-02-23,2002,2,23,54
"Feb 24, 2002",0,2002,2002-02-24,2002,2,24,55
"Feb 25, 2002",5.762,2002,2002-02-25,2002,2,25,56
"Feb 26, 2002",0,2002,2002-02-26,2002,2,26,57
"Feb 27, 2002",0,2002,2002-02-27,2002,2,27,58
"Feb 28, 2002",0,2002,2002-02-28,2002,2,28,59
"Mar 1, 2002",0,2002,2002-03-01,2002,3,1,60
"Mar 2, 2002",0,2002,2002-03-02,2002,3,2,61
"Mar 3, 2002",6.367,2002,2002-03-03,2002,3,3,62
"Mar 4, 2002",0,2002,2002-03-04,2002,3,4,63
"Mar 5, 2002",0,2002,2002-03-05,2002,3,5,64
"Mar 6, 2002",0,2002,2002-03-06,2002,3,6,65
"Mar 7, 2002",0,2002,2002-03-07,2002,3,7,66
"Mar 8, 2002",2.768,2002,2002-03-08,2002,3,8,67
"Mar 9, 2002",5.536,2002,2002-03-09,2002,3,9,68
"Mar 10, 2002",0,2002,2002-03-10,2002,3,10,69
"Mar 11, 2002",0,2002,2002-03-11,2002,3,11,70
"Mar 12, 2002",2.001,2002,2002-03-12,2002,3,12,71
"Mar 13, 2002",0,2002,2002-03-13,2002,3,13,72
"Mar 14, 2002",0,2002,2002-03-14,2002,3,14,73
"Mar 15, 2002",2.001,2002,2002-03-15,2002,3,15,74
"Mar 16, 2002",1.399,2002,2002-03-16,2002,3,16,75
"Mar 17, 2002",1.399,2002,2002-03-17,2002,3,17,76
"Mar 18, 2002",6.993,2002,2002-03-18,2002,3,18,77
"Mar 19, 2002",2.797,2002,2002-03-19,2002,3,19,78
"Mar 20, 2002",1.399,2002,2002-03-20,2002,3,20,79
"Mar 21, 2002",0,2002,2002-03-21,2002,3,21,80
"Mar 22, 2002",0,2002,2002-03-22,2002,3,22,81
"Mar 23, 2002",0,2002,2002-03-23,2002,3,23,82
"Mar 24, 2002",0,2002,2002-03-24,2002,3,24,83
"Mar 25, 2002",10.005,2002,2002-03-25,2002,3,25,84
"Mar 26, 2002",14.484,2002,2002-03-26,2002,3,26,85
"Mar 27, 2002",3.621,2002,2002-03-27,2002,3,27,86
"Mar 28, 2002",0,2002,2002-03-28,2002,3,28,87
"Mar 29, 2002",0,2002,2002-03-29,2002,3,29,88
"Mar 30, 2002",7.242,2002,2002-03-30,2002,3,30,89
"Mar 31, 2002",3.621,2002,2002-03-31,2002,3,31,90
"Apr 1, 2002",2.49,2002,2002-04-01,2002,4,1,91
"Apr 2, 2002",0,2002,2002-04-02,2002,4,2,92
"Apr 3, 2002",7.469,2002,2002-04-03,2002,4,3,93
"Apr 4, 2002",0,2002,2002-04-04,2002,4,4,94
"Apr 5, 2002",0,2002,2002-04-05,2002,4,5,95
"Apr 6, 2002",0,2002,2002-04-06,2002,4,6,96
"Apr 7, 2002",0,2002,2002-04-07,2002,4,7,97
"Apr 8, 2002",4.045,2002,2002-04-08,2002,4,8,98
"Apr 9, 2002",8.09,2002,2002-04-09,2002,4,9,99
"Apr 10, 2002",0,2002,2002-04-10,2002,4,10,100
"Apr 11, 2002",0,2002,2002-04-11,2002,4,11,101
"Apr 12, 2002",13.563,2002,2002-04-12,2002,4,12,102
"Apr 13, 2002",0,2002,2002-04-13,2002,4,13,103
"Apr 14, 2002",0,2002,2002-04-14,2002,4,14,104
"Apr 15, 2002",13.563,2002,2002-04-15,2002,4,15,105
"Apr 16, 2002",0,2002,2002-04-16,2002,4,16,106
"Apr 17, 2002",0,2002,2002-04-17,2002,4,17,107
"Apr 18, 2002",1.48,2002,2002-04-18,2002,4,18,108
"Apr 19, 2002",0,2002,2002-04-19,2002,4,19,109
"Apr 20, 2002",2.959,2002,2002-04-20,2002,4,20,110
"Apr 21, 2002",5.671,2002,2002-04-21,2002,4,21,111
"Apr 22, 2002",0,2002,2002-04-22,2002,4,22,112
"Apr 23, 2002",0,2002,2002-04-23,2002,4,23,113
"Apr 24, 2002",0,2002,2002-04-24,2002,4,24,114
"Apr 25, 2002",0,2002,2002-04-25,2002,4,25,115
"Apr 26, 2002",0,2002,2002-04-26,2002,4,26,116
"Apr 27, 2002",0,2002,2002-04-27,2002,4,27,117
"Apr 28, 2002",32.327,2002,2002-04-28,2002,4,28,118
"Apr 29, 2002",0,2002,2002-04-29,2002,4,29,119
"Apr 30, 2002",0,2002,2002-04-30,2002,4,30,120
"May 1, 2002",0,2002,2002-05-01,2002,5,1,121
"May 2, 2002",11.402,2002,2002-05-02,2002,5,2,122
"May 3, 2002",0,2002,2002-05-03,2002,5,3,123
"May 4, 2002",0,2002,2002-05-04,2002,5,4,124
"May 5, 2002",0,2002,2002-05-05,2002,5,5,125
"May 6, 2002",4.368,2002,2002-05-06,2002,5,6,126
"May 7, 2002",8.737,2002,2002-05-07,2002,5,7,127
"May 8, 2002",4.368,2002,2002-05-08,2002,5,8,128
"May 9, 2002",4.368,2002,2002-05-09,2002,5,9,129
"May 10, 2002",0,2002,2002-05-10,2002,5,10,130
"May 11, 2002",0,2002,2002-05-11,2002,5,11,131
"May 12, 2002",30.491,2002,2002-05-12,2002,5,12,132
